date,avg_wind,precip,snow,snow_ground,max_temp,min_temp
2024-11-19,4.92,0.01,0.0,0.0,60,46
2024-11-20,4.7,0.57,0.0,0.0,65,52
2024-11-21,13.87,0.32,0.0,0.0,53,42
2024-11-22,17.0,0.22,0.0,0.0,42,37
2024-11-23,15.21,0.0,0.0,0.0,54,38
2024-11-24,13.42,0.0,0.0,0.0,56,43
2024-11-25,4.92,0.0,0.0,0.0,57,37
2024-11-26,9.17,0.3,0.0,0.0,62,42
2024-11-27,5.82,0.0,0.0,0.0,53,37
2024-11-28,11.18,0.79,0.0,0.0,54,41
2024-11-29,13.42,0.0,0.0,0.0,48,33
2024-11-30,12.53,0.0,0.0,0.0,39,28
2024-12-01,10.29,0.0,0.0,0.0,41,26
2024-12-02,9.17,0.0,0.0,0.0,40,25
2024-12-03,10.74,0.0,0.0,0.0,42,31
2024-12-04,12.97,0.0,0.0,0.0,44,26
2024-12-05,19.69,0.03,0.0,0.0,44,28
2024-12-06,13.87,0.0,0.0,0.0,37,28
2024-12-07,12.53,0.0,0.0,0.0,39,29
2024-12-08,11.63,0.0,0.0,0.0,59,37
2024-12-09,3.58,0.0,0.0,0.0,54,33
2024-12-10,3.8,0.11,0.0,0.0,56,40
2024-12-11,13.87,0.87,0.0,0.0,64,40
2024-12-12,16.11,0.0,0.0,0.0,43,28
2024-12-13,7.83,0.0,0.0,0.0,37,27
2024-12-14,6.71,0.0,0.0,0.0,37,22
2024-12-15,6.26,0.15,0.0,0.0,41,26
2024-12-16,6.71,0.73,0.0,0.0,51,38
2024-12-17,10.51,0.04,0.0,0.0,63,41
2024-12-18,3.8,0.15,0.0,0.0,58,34
2024-12-19,8.95,0.01,0.0,0.0,47,37
2024-12-20,9.4,0.11,0.1,0.0,40,33
2024-12-21,14.99,0.02,0.0,0.0,35,22
2024-12-22,10.51,0.0,0.0,0.0,26,16
2024-12-23,5.37,0.0,0.0,0.0,30,11
2024-12-24,6.04,0.06,0.2,0.0,43,24
2024-12-25,3.8,0.0,0.0,0.0,40,31
2024-12-26,5.14,0.0,0.0,0.0,41,26
2024-12-27,2.46,0.01,0.0,0.0,47,26
2024-12-28,2.46,0.52,0.0,0.0,53,40
2024-12-29,10.07,0.31,0.0,0.0,66,48
2024-12-30,12.75,0.04,0.0,0.0,59,42
2024-12-31,7.83,0.29,0.0,0.0,60,33
2025-01-01,16.33,0.0,0.0,0.0,50,39
2025-01-02,18.34,0.0,0.0,0.0,43,35
2025-01-03,12.53,0.01,0.1,0.0,36,30
2025-01-04,17.0,0.0,0.0,0.0,32,27
2025-01-05,14.09,0.0,0.0,0.0,32,22
2025-01-06,8.5,0.11,1.8,0.0,30,24
2025-01-07,18.34,0.0,0.0,1.0,34,19
2025-01-08,16.33,0.0,0.0,1.0,31,22
2025-01-09,17.9,0.0,0.0,0.0,34,20
2025-01-10,11.86,0.0,0.0,0.0,37,25
2025-01-11,10.07,0.02,0.3,0.0,34,27
2025-01-12,6.93,0.0,0.0,0.0,43,27
2025-01-13,9.62,0.0,0.0,0.0,45,29
2025-01-14,15.88,0.0,0.0,0.0,35,24
2025-01-15,14.09,0.0,0.0,0.0,34,22
2025-01-16,7.83,0.02,0.4,0.0,29,19
2025-01-17,7.38,0.0,0.0,0.0,44,24
2025-01-18,2.46,0.03,0.0,0.0,42,27
2025-01-19,9.62,0.2,2.0,0.0,39,23
2025-01-20,12.53,0.0,0.0,2.0,26,13
2025-01-21,8.5,0.0,0.0,1.0,19,10
2025-01-22,6.26,0.0,0.0,1.0,20,11
2025-01-23,4.47,0.0,0.0,1.0,27,11
2025-01-24,7.83,0.0,0.0,1.0,34,17
2025-01-25,8.72,0.0,0.0,1.0,36,17
2025-01-26,8.28,0.0,0.0,1.0,42,26
2025-01-27,9.17,0.0,0.0,0.0,46,23
2025-01-28,10.96,0.0,0.0,0.0,45,30
2025-01-29,15.21,0.0,0.0,0.0,53,29
2025-01-30,6.26,0.0,0.0,0.0,42,29
2025-01-31,6.71,0.54,0.0,0.0,51,36
2025-02-01,15.43,0.02,0.0,0.0,50,23
2025-02-02,6.71,0.01,0.0,0.0,38,19
2025-02-03,4.7,0.0,0.0,0.0,52,28
2025-02-04,12.3,0.0,0.0,0.0,50,32
2025-02-05,7.16,0.0,0.0,0.0,37,31
2025-02-06,6.93,0.28,0.0,0.0,39,31
2025-02-07,12.08,0.0,0.0,0.0,46,28
2025-02-08,4.47,0.24,0.0,0.0,35,26
2025-02-09,8.72,0.0,0.0,0.0,39,31
2025-02-10,8.95,0.0,0.0,0.0,41,29
2025-02-11,4.7,0.28,2.6,0.0,37,27
2025-02-12,10.07,0.18,0.5,3.1,36,30
2025-02-13,12.75,0.07,0.0,1.2,49,35
2025-02-14,12.08,0.0,0.0,0.0,38,29
2025-02-15,6.26,0.4,0.0,0.0,40,28
2025-02-16,13.42,0.54,0.0,0.0,59,35
2025-02-17,23.26,0.0,0.0,0.0,38,28
2025-02-18,16.78,0.0,0.0,0.0,28,20
2025-02-19,9.84,0.0,0.0,0.0,30,16
2025-02-20,12.08,0.01,0.1,0.0,28,19
2025-02-21,15.88,0.0,0.0,0.0,38,23
2025-02-22,9.17,0.0,0.0,0.0,41,21
2025-02-23,7.83,0.0,0.0,0.0,49,26
2025-02-24,6.71,0.0,0.0,0.0,55,28
2025-02-25,6.04,0.0,0.0,0.0,59,37
2025-02-26,6.71,0.0,0.0,0.0,61,35
2025-02-27,6.71,0.02,0.0,0.0,54,42
2025-02-28,10.74,0.0,0.0,0.0,52,37
2025-03-01,16.33,0.0,0.0,0.0,66,29
2025-03-02,13.2,0.0,0.0,0.0,37,20
2025-03-03,5.82,0.0,0.0,0.0,41,24
2025-03-04,9.62,0.0,0.0,0.0,63,29
2025-03-05,15.43,1.54,0.0,0.0,62,49
2025-03-06,19.01,0.0,0.0,0.0,57,37
2025-03-07,19.01,0.0,0.0,0.0,53,35
2025-03-08,13.87,0.0,0.0,0.0,51,38
2025-03-09,12.75,0.0,0.0,0.0,56,30
2025-03-10,8.95,0.0,0.0,0.0,68,38
2025-03-11,5.82,0.0,0.0,0.0,68,35
2025-03-12,10.07,0.0,0.0,0.0,64,40
2025-03-13,10.51,0.0,0.0,0.0,57,38
2025-03-14,5.59,0.0,0.0,0.0,62,42
2025-03-15,5.14,0.0,0.0,0.0,55,41
2025-03-16,15.21,0.53,0.0,0.0,70,50
2025-03-17,14.99,0.89,0.0,0.0,62,36
2025-03-18,8.95,0.0,0.0,0.0,64,33
2025-03-19,4.7,0.0,0.0,0.0,72,37
2025-03-20,10.29,0.58,0.0,0.0,72,45
2025-03-21,18.12,0.0,0.0,0.0,55,40
2025-03-22,13.65,0.0,0.0,0.0,65,39
2025-03-23,8.5,0.04,0.0,0.0,50,34
2025-03-24,8.72,0.51,0.0,0.0,54,40
2025-03-25,11.41,0.0,0.0,0.0,62,46
2025-03-26,12.53,0.0,0.0,0.0,52,39
2025-03-27,10.74,0.0,0.0,0.0,54,33
2025-03-28,7.61,0.0,0.0,0.0,64,42
2025-03-29,12.3,0.0,0.0,0.0,79,47
2025-03-30,9.4,0.0,0.0,0.0,68,45
2025-03-31,11.18,1.27,0.0,0.0,82,50
2025-04-01,14.09,0.16,0.0,0.0,62,44
2025-04-02,10.51,0.02,0.0,0.0,57,38
2025-04-03,9.84,0.04,0.0,0.0,76,48
2025-04-04,8.05,0.88,0.0,0.0,71,60
2025-04-05,8.5,0.02,0.0,0.0,62,49
2025-04-06,6.93,0.02,0.0,0.0,55,48
2025-04-07,9.17,0.28,0.0,0.0,51,41
2025-04-08,17.22,0.0,0.0,0.0,48,38
2025-04-09,10.07,0.0,0.0,0.0,50,33
2025-04-10,10.07,0.0,0.0,0.0,54,42
2025-04-11,12.08,1.24,0.0,0.0,48,42
2025-04-12,14.09,0.14,0.0,0.0,45,38
2025-04-13,11.41,0.0,0.0,0.0,62,42
2025-04-14,4.25,0.0,0.0,0.0,70,44
2025-04-15,16.11,0.0,0.0,0.0,69,48
2025-04-16,18.57,0.0,0.0,0.0,57,44
2025-04-17,9.62,0.0,0.0,0.0,63,37
2025-04-18,9.4,0.0,0.0,0.0,72,42
2025-04-19,12.97,0.0,0.0,0.0,80,63
2025-04-20,10.74,0.0,0.0,0.0,73,51
2025-04-21,5.82,0.0,0.0,0.0,66,50
2025-04-22,8.05,0.0,0.0,0.0,80,53
2025-04-23,8.05,0.0,0.0,0.0,77,54
2025-04-24,7.61,0.0,0.0,0.0,79,50
2025-04-25,7.16,0.0,0.0,0.0,79,51
2025-04-26,14.32,0.03,0.0,0.0,75,53
2025-04-27,16.55,0.0,0.0,0.0,72,50
2025-04-28,6.04,0.0,0.0,0.0,75,47
2025-04-29,12.3,0.0,0.0,0.0,83,50
2025-04-30,10.74,0.0,0.0,0.0,80,57
2025-05-01,7.61,0.0,0.0,0.0,81,54
2025-05-02,8.95,0.0,0.0,0.0,86,59
2025-05-03,9.4,0.04,0.0,0.0,85,64
2025-05-04,6.93,0.12,0.0,0.0,73,63
2025-05-05,8.72,0.0,0.0,0.0,73,61
2025-05-06,10.96,0.03,0.0,0.0,81,61
2025-05-07,9.17,0.0,0.0,0.0,75,60
2025-05-08,7.38,0.0,0.0,0.0,81,59
2025-05-09,11.41,0.18,0.0,0.0,64,51
2025-05-10,12.97,0.0,0.0,0.0,74,49
2025-05-11,6.71,0.0,0.0,0.0,82,55
2025-05-12,5.59,0.0,0.0,0.0,83,55
2025-05-13,8.05,0.28,0.0,0.0,71,62
2025-05-14,10.51,1.3,0.0,0.0,66,59
2025-05-15,4.25,0.03,0.0,0.0,77,63
2025-05-16,5.82,1.5,0.0,0.0,77,60
2025-05-17,10.96,0.0,0.0,0.0,86,62
2025-05-18,15.88,0.0,0.0,0.0,77,64
2025-05-19,14.09,0.0,0.0,0.0,71,56
2025-05-20,7.61,0.0,0.0,0.0,69,50
2025-05-21,11.41,0.45,0.0,0.0,57,52
2025-05-22,8.28,0.56,0.0,0.0,56,51
2025-05-23,10.51,0.0,0.0,0.0,69,51
2025-05-24,12.75,0.0,0.0,0.0,68,50
2025-05-25,10.07,0.0,0.0,0.0,71,52
2025-05-26,5.37,0.0,0.0,0.0,75,53
2025-05-27,4.92,0.01,0.0,0.0,74,54
2025-05-28,9.17,0.77,0.0,0.0,59,53
2025-05-29,7.61,0.01,0.0,0.0,74,57
2025-05-30,5.82,0.88,0.0,0.0,79,63
2025-05-31,15.43,0.06,0.0,0.0,75,55
2025-06-01,13.42,0.0,0.0,0.0,71,52
2025-06-02,7.16,0.0,0.0,0.0,75,52
2025-06-03,5.59,0.0,0.0,0.0,82,57
2025-06-04,6.93,0.0,0.0,0.0,88,59
2025-06-05,8.05,0.0,0.0,0.0,87,66
2025-06-06,6.71,0.0,0.0,0.0,87,67
2025-06-07,5.14,0.16,0.0,0.0,81,69
2025-06-08,9.84,0.01,0.0,0.0,74,63
2025-06-09,7.38,0.04,0.0,0.0,74,63
2025-06-10,7.61,0.12,0.0,0.0,84,64
2025-06-11,7.16,0.0,0.0,0.0,85,67
2025-06-12,10.07,0.0,0.0,0.0,92,68
2025-06-13,8.95,0.0,0.0,0.0,83,70
2025-06-14,9.17,0.02,0.0,0.0,70,62
2025-06-15,8.72,0.31,0.0,0.0,65,59
2025-06-16,8.5,0.03,0.0,0.0,67,61
2025-06-17,4.7,0.0,0.0,0.0,79,63
2025-06-18,5.14,0.06,0.0,0.0,86,70
2025-06-19,10.96,0.39,0.0,0.0,93,72
2025-06-20,12.3,0.0,0.0,0.0,86,67
2025-06-21,7.83,0.0,0.0,0.0,91,72
2025-06-22,10.51,0.01,0.0,0.0,88,75
2025-06-23,7.16,0.0,0.0,0.0,99,77
2025-06-24,6.49,0.0,0.0,0.0,101,80
2025-06-25,7.38,0.13,0.0,0.0,99,77
2025-06-26,9.84,0.09,0.0,0.0,92,66
2025-06-27,10.29,0.0,0.0,0.0,72,64
2025-06-28,6.04,0.01,0.0,0.0,88,64
2025-06-29,5.14,0.0,0.0,0.0,93,76
2025-06-30,3.58,0.82,0.0,0.0,94,75
2025-07-01,7.61,0.79,0.0,0.0,93,74
2025-07-02,6.04,0.06,0.0,0.0,87,72
2025-07-03,7.61,0.11,0.0,0.0,92,71
2025-07-04,6.26,0.0,0.0,0.0,85,68
2025-07-05,4.92,0.0,0.0,0.0,88,66
2025-07-06,7.61,0.0,0.0,0.0,90,71
2025-07-07,6.04,0.01,0.0,0.0,91,76
2025-07-08,8.5,1.04,0.0,0.0,96,74
2025-07-09,6.26,0.84,0.0,0.0,91,72
2025-07-10,3.13,0.0,0.0,0.0,86,72
2025-07-11,5.37,0.0,0.0,0.0,90,73
2025-07-12,4.92,0.0,0.0,0.0,91,74
2025-07-13,5.14,0.0,0.0,0.0,92,75
2025-07-14,6.71,0.17,0.0,0.0,91,75
2025-07-15,4.7,0.0,0.0,0.0,90,75
2025-07-16,8.05,0.12,0.0,0.0,91,76
2025-07-17,12.53,0.07,0.0,0.0,95,75
2025-07-18,7.38,0.0,0.0,0.0,85,76
2025-07-19,6.26,0.02,0.0,0.0,82,75
2025-07-20,6.26,0.0,0.0,0.0,91,76
2025-07-21,8.72,0.0,0.0,0.0,89,73
2025-07-22,8.5,0.0,0.0,0.0,86,68
2025-07-23,6.26,0.0,0.0,0.0,86,69
2025-07-24,9.17,0.0,0.0,0.0,90,69
2025-07-25,9.4,0.34,0.0,0.0,98,76
2025-07-26,7.61,0.0,0.0,0.0,88,75
2025-07-27,7.61,0.35,0.0,0.0,91,72
2025-07-28,5.37,0.0,0.0,0.0,94,76
2025-07-29,6.71,0.0,0.0,0.0,98,79
2025-07-30,6.71,0.0,0.0,0.0,97,78
2025-07-31,8.72,0.69,0.0,0.0,93,70
2025-08-01,10.07,0.0,0.0,0.0,73,66
2025-08-02,4.92,0.0,0.0,0.0,83,64
2025-08-03,4.92,0.0,0.0,0.0,85,64
2025-08-04,3.8,0.0,0.0,0.0,89,65
2025-08-05,4.03,0.0,0.0,0.0,85,69
2025-08-06,8.95,0.0,0.0,0.0,79,70
2025-08-07,8.95,0.0,0.0,0.0,84,66
2025-08-08,6.71,0.0,0.0,0.0,85,63
2025-08-09,5.82,0.0,0.0,0.0,87,62
2025-08-10,5.37,0.0,0.0,0.0,88,64
2025-08-11,5.14,0.0,0.0,0.0,88,67
2025-08-12,6.71,0.0,0.0,0.0,90,72
2025-08-13,6.71,0.1,0.0,0.0,92,75
2025-08-14,4.25,0.0,0.0,0.0,91,74
2025-08-15,6.93,0.0,0.0,0.0,94,75
2025-08-16,5.14,0.0,0.0,0.0,90,75
2025-08-17,8.28,1.43,0.0,0.0,93,74
2025-08-18,10.07,0.06,0.0,0.0,77,65
2025-08-19,10.07,0.0,0.0,0.0,79,68
2025-08-20,10.29,0.09,0.0,0.0,74,64
2025-08-21,14.76,0.05,0.0,0.0,74,62
2025-08-22,6.71,0.0,0.0,0.0,84,61
2025-08-23,8.5,0.0,0.0,0.0,84,64
2025-08-24,5.59,0.0,0.0,0.0,85,64
2025-08-25,9.62,0.0,0.0,0.0,86,70
2025-08-26,7.61,0.0,0.0,0.0,80,64
2025-08-27,9.4,0.0,0.0,0.0,78,60
2025-08-28,5.59,0.0,0.0,0.0,80,59
2025-08-29,7.83,0.0,0.0,0.0,80,63
2025-08-30,6.93,0.0,0.0,0.0,77,57
2025-08-31,4.92,0.0,0.0,0.0,81,57
2025-09-01,7.61,0.0,0.0,0.0,82,62
2025-09-02,5.59,0.01,0.0,0.0,81,61
2025-09-03,4.7,0.0,0.0,0.0,82,60
2025-09-04,10.51,0.02,0.0,0.0,85,64
2025-09-05,10.07,0.0,0.0,0.0,88,68
2025-09-06,9.17,0.11,0.0,0.0,90,69
2025-09-07,7.16,0.42,0.0,0.0,77,63
2025-09-08,6.71,0.0,0.0,0.0,77,56
2025-09-09,10.29,0.0,0.0,0.0,77,57
2025-09-10,9.17,0.0,0.0,0.0,72,65
2025-09-11,5.14,0.0,0.0,0.0,83,64
2025-09-12,3.8,0.0,0.0,0.0,84,61
2025-09-13,5.59,0.0,0.0,0.0,83,64
2025-09-14,4.47,0.0,0.0,0.0,88,65
2025-09-15,8.05,0.0,0.0,0.0,85,65
2025-09-16,12.97,0.02,0.0,0.0,78,64
2025-09-17,12.97,0.45,0.0,0.0,73,65
2025-09-18,6.93,0.0,0.0,0.0,84,66
2025-09-19,5.82,0.0,0.0,0.0,89,66
2025-09-20,10.29,0.0,0.0,0.0,79,62
2025-09-21,7.16,0.0,0.0,0.0,77,59
2025-09-22,4.25,0.0,0.0,0.0,78,57
2025-09-23,7.83,0.1,0.0,0.0,86,65
2025-09-24,2.91,0.24,0.0,0.0,80,68
2025-09-25,8.05,0.11,0.0,0.0,84,70
2025-09-26,4.92,0.0,0.0,0.0,84,69
2025-09-27,4.7,0.14,0.0,0.0,82,67
2025-09-28,5.14,0.17,0.0,0.0,86,65
2025-09-29,5.14,0.0,0.0,0.0,81,68
2025-09-30,6.71,0.0,0.0,0.0,83,67
2025-10-01,10.07,0.0,0.0,0.0,74,57
2025-10-02,5.82,0.0,0.0,0.0,72,54
2025-10-03,5.14,0.0,0.0,0.0,72,52
2025-10-04,6.26,0.0,0.0,0.0,82,56
2025-10-05,4.7,0.0,0.0,0.0,83,60
2025-10-06,6.93,0.0,0.0,0.0,82,60
2025-10-07,11.41,0.0,0.0,0.0,82,64
2025-10-08,12.75,0.35,0.0,0.0,73,57
2025-10-09,8.72,0.0,0.0,0.0,66,49
2025-10-10,6.04,0.0,0.0,0.0,65,45
2025-10-11,7.38,0.06,0.0,0.0,67,52
2025-10-12,19.69,0.01,0.0,0.0,65,57
2025-10-13,18.34,0.18,0.0,0.0,61,56
2025-10-14,12.97,0.0,0.0,0.0,71,54
2025-10-15,11.63,0.0,0.0,0.0,72,54
2025-10-16,14.32,0.0,0.0,0.0,64,47
2025-10-17,7.38,0.0,0.0,0.0,67,46
2025-10-18,4.25,0.0,0.0,0.0,72,48
2025-10-19,10.07,0.0,0.0,0.0,77,52
2025-10-20,17.0,0.06,0.0,0.0,70,53
2025-10-21,7.61,0.13,0.0,0.0,72,47
2025-10-22,11.63,0.02,0.0,0.0,66,54
2025-10-23,12.08,0.0,0.0,0.0,63,49
2025-10-24,9.62,0.0,0.0,0.0,61,45
2025-10-25,5.59,0.0,0.0,0.0,62,44
2025-10-26,4.92,0.0,0.0,0.0,64,45
2025-10-27,7.38,0.0,0.0,0.0,61,43
2025-10-28,13.87,0.0,0.0,0.0,57,44
2025-10-29,12.08,0.18,0.0,0.0,61,49
2025-10-30,12.53,1.03,0.0,0.0,71,53
2025-10-31,19.91,0.0,0.0,0.0,62,51
2025-11-01,11.86,0.0,0.0,0.0,63,47
2025-11-02,2.46,0.0,0.0,0.0,66,41
2025-11-03,5.59,0.0,0.0,0.0,59,45
2025-11-04,12.3,0.0,0.0,0.0,64,46
2025-11-05,10.96,0.0,0.0,0.0,70,42
2025-11-06,12.75,0.0,0.0,0.0,60,41
2025-11-07,8.5,0.0,0.0,0.0,62,36
2025-11-08,6.49,0.09,0.0,0.0,69,53
2025-11-09,4.7,0.61,0.0,0.0,65,47
2025-11-10,12.3,0.03,0.0,0.0,58,37
2025-11-11,19.91,0.0,0.0,0.0,45,32
2025-11-12,10.96,0.0,0.0,0.0,56,40
2025-11-13,13.65,0.0,0.0,0.0,54,42
2025-11-14,10.29,0.0,0.0,0.0,57,38
2025-11-15,4.47,0.0,0.0,0.0,55,40
2025-11-16,18.57,0.0,0.0,0.0,62,44
2025-11-17,15.21,0.0,0.0,0.0,49,40
2025-11-18,8.95,0.0,0.0,0.0,49,35
2025-11-19,6.93,0.36,0.0,0.0,47,41
2025-11-20,3.8,0.0,0.0,0.0,50,39
2025-11-21,3.8,0.0,0.0,0.0,55,47
2025-11-22,7.16,0.35,0.0,0.0,53,42
2025-11-23,6.93,0.0,0.0,0.0,55,34
2025-11-24,7.61,0.0,0.0,0.0,55,39
2025-11-25,4.47,0.53,0.0,0.0,57,41
2025-11-26,8.95,0.28,0.0,0.0,63,47
2025-11-27,15.43,0.0,0.0,0.0,47,35
2025-11-28,17.45,0.0,0.0,0.0,43,33
2025-11-29,8.28,0.0,0.0,0.0,44,31
2025-11-30,9.4,0.05,0.0,0.0,43,35
2025-12-01,9.84,0.0,0.0,0.0,46,32
2025-12-02,8.72,0.89,0.0,0.0,42,32
2025-12-03,8.72,0.0,0.0,0.0,44,32
2025-12-04,12.08,0.0,0.0,0.0,43,29
2025-12-05,7.83,0.0,0.0,0.0,34,25
2025-12-06,5.59,0.01,0.0,0.0,43,30
2025-12-07,5.82,0.0,0.0,0.0,43,29
2025-12-08,11.63,0.0,0.0,0.0,38,24
2025-12-09,8.5,0.0,0.0,0.0,35,18
2025-12-10,12.08,0.05,0.0,0.0,47,32
2025-12-11,16.78,0.0,0.0,0.0,41,29
2025-12-12,9.62,0.0,0.0,0.0,38,25
2025-12-13,5.37,0.03,0.0,0.0,46,25
2025-12-14,11.86,0.46,4.2,2.0,35,21
2025-12-15,12.3,0.0,0.0,3.0,28,19
2025-12-16,5.59,0.0,0.0,2.0,35,20
2025-12-17,7.61,0.0,0.0,1.0,46,26
2025-12-18,4.47,0.0,0.0,0.0,57,28
2025-12-19,19.69,1.48,0.0,0.0,61,31
2025-12-20,9.17,0.0,0.0,0.0,41,27
2025-12-21,12.75,0.0,0.0,0.0,48,31
2025-12-22,6.93,0.0,0.0,0.0,41,24
2025-12-23,5.14,0.04,0.0,0.0,41,35
2025-12-24,10.96,0.0,0.0,0.0,51,36
2025-12-25,10.07,0.0,0.0,0.0,53,32
2025-12-26,7.16,0.32,0.3,0.0,33,27
2025-12-27,8.28,0.01,0.0,0.0,34,29
2025-12-28,3.58,0.0,0.0,0.0,42,26
2025-12-29,17.45,0.06,0.0,0.0,55,32
2025-12-30,20.8,0.0,0.0,0.0,35,29
2025-12-31,13.65,0.0,0.0,0.0,35,27
2026-01-01,14.76,0.01,0.3,0.0,38,24
2026-01-02,8.5,0.0,0.0,0.0,34,23
2026-01-03,6.49,0.0,0.0,0.0,33,23
2026-01-04,9.17,0.0,0.0,0.0,38,28
2026-01-05,5.14,0.0,0.0,0.0,39,25
2026-01-06,4.25,0.0,0.0,0.0,45,31
2026-01-07,7.61,0.0,0.0,0.0,57,38
2026-01-08,3.36,0.0,0.0,0.0,55,34
2026-01-09,4.7,0.04,0.0,0.0,57,31
2026-01-10,6.26,0.96,0.0,0.0,50,43
2026-01-11,14.76,0.01,0.0,0.0,49,36
2026-01-12,12.3,0.0,0.0,0.0,45,30
2026-01-13,7.61,0.0,0.0,0.0,51,28
2026-01-14,7.16,0.0,0.0,0.0,57,44
2026-01-15,16.55,0.03,0.0,0.0,45,25
2026-01-16,13.65,0.0,0.0,0.0,37,23
2026-01-17,5.59,0.13,0.5,0.0,40,30
2026-01-18,7.38,0.27,1.1,0.0,35,27
2026-01-19,10.74,0.0,0.0,1.0,36,21
2026-01-20,11.63,0.0,0.0,1.0,30,18
2026-01-21,8.05,0.0,0.0,1.0,39,14
2026-01-22,14.54,0.0,0.0,1.0,52,37
2026-01-23,14.54,0.0,0.0,0.0,42,18
2026-01-24,12.08,0.0,0.0,0.0,20,11
2026-01-25,13.65,1.39,9.3,2.0,24,15
2026-01-26,13.2,0.0,0.0,7.0,28,20
2026-01-27,13.65,0.0,0.0,6.0,25,15
2026-01-28,9.4,0.0,0.0,6.0,23,14
2026-01-29,12.75,0.0,0.0,6.0,23,13
2026-01-30,10.51,0.0,0.0,6.0,20,11
2026-01-31,10.29,0.0,0.0,6.0,24,10
2026-02-01,17.0,0.0,0.0,6.0,27,14
2026-02-02,11.86,0.0,0.0,6.0,35,19
2026-02-03,6.49,0.0,0.0,5.0,37,18
2026-02-04,6.49,0.0,0.0,5.0,36,26
2026-02-05,5.37,0.0,0.0,5.0,34,18
2026-02-06,5.37,0.01,0.1,5.0,33,20
2026-02-07,23.26,0.01,0.2,5.0,31,10
2026-02-08,17.67,0.0,0.0,5.0,20,8
2026-02-09,8.28,0.0,0.0,5.0,31,11
2026-02-10,3.13,0.0,0.0,5.0,40,21
2026-02-11,13.2,0.0,0.0,4.0,46,31
2026-02-12,14.09,0.0,0.0,4.0,38,29
2026-02-13,9.17,0.0,0.0,3.0,38,25
2026-02-14,7.61,0.0,0.0,3.0,50,25
2026-02-15,5.37,0.18,0.0,2.0,45,30
2026-02-16,8.5,0.05,0.0,1.0,41,34
2026-02-17,8.05,0.0,0.0,0.0,42,35
2026-02-18,2.68,0.0,0.0,0.0,47,34
2026-02-19,8.95,0.03,0.0,0.0,45,38
2026-02-20,7.38,0.58,0.0,0.0,46,38
2026-02-21,6.93,0.0,0.0,0.0,52,35
2026-02-22,11.41,0.77,6.5,0.0,41,32
2026-02-23,18.79,0.6,7.5,12.0,39,31
2026-02-24,12.75,0.0,0.0,9.0,35,28
2026-02-25,7.83,0.01,0.1,7.0,47,30
2026-02-26,5.14,0.0,0.0,3.0,49,31
2026-02-27,3.58,0.0,0.0,1.0,53,28
2026-02-28,2.91,0.0,0.0,0.0,60,29
2026-03-01,9.4,0.0,0.0,0.0,49,33
2026-03-02,7.16,0.0,0.0,0.0,35,26
2026-03-03,5.37,0.28,0.0,0.0,42,33
2026-03-04,3.13,0.06,0.0,0.0,50,40
2026-03-05,5.59,0.49,0.0,0.0,49,42
2026-03-06,8.95,0.03,0.0,0.0,45,40
2026-03-07,2.68,0.0,0.0,0.0,53,39
2026-03-08,6.04,0.01,0.0,0.0,73,46
2026-03-09,6.04,0.0,0.0,0.0,75,40
2026-03-10,5.14,0.0,0.0,0.0,83,40
2026-03-11,6.49,0.02,0.0,0.0,83,52
2026-03-12,12.53,0.16,0.0,0.0,69,35
2026-03-13,11.41,0.0,0.0,0.0,49,31
2026-03-14,12.53,0.0,0.0,0.0,57,36
2026-03-15,11.63,0.01,0.0,0.0,52,39
2026-03-16,15.88,0.51,0.0,0.0,68,41
2026-03-17,18.57,0.0,0.0,0.0,43,32
2026-03-18,8.28,0.0,0.0,0.0,40,28
2026-03-19,7.38,0.0,0.0,0.0,50,33
2026-03-20,9.4,0.09,0.0,0.0,67,38
2026-03-21,7.61,0.0,0.0,0.0,62,45
2026-03-22,9.17,0.0,0.0,0.0,75,45
2026-03-23,14.32,0.11,0.0,0.0,58,37
2026-03-24,8.95,0.0,0.0,0.0,50,33
2026-03-25,8.95,0.0,0.0,0.0,57,38
2026-03-26,14.54,0.0,0.0,0.0,78,49
2026-03-27,12.3,0.13,0.0,0.0,70,40
2026-03-28,13.2,0.0,0.0,0.0,48,33
2026-03-29,8.95,0.0,0.0,0.0,60,31
2026-03-30,14.54,0.0,0.0,0.0,72,48
2026-03-31,14.99,0.0,0.0,0.0,81,62
